TARGET_FID,RF_Number_,RF_Median_,RF_Nationa,RF_Speed_l
46909,2,0,1,25
46910,2,0,1,25
46911,2,0,1,25
46912,2,0,1,25
46913,2,0,1,25
46914,2,0,1,25
46915,2,0,1,25
46916,2,0,1,25
46917,2,0,1,25
46918,2,0,1,25
46919,2,0,1,25
46921,2,0,1,25
46922,2,0,1,25
46923,2,0,1,25
46924,2,0,1,25
46925,2,0,1,25
46926,2,0,1,25
46927,2,0,1,25
46928,2,0,1,25
46929,1,5,3,45
46930,2,0,1,25
46931,2,0,1,45
46932,1,5,3,45
46933,1,5,3,45
46934,1,5,3,45
46938,2,0,1,25
46939,2,0,1,25
46944,2,0,1,25
46948,2,0,1,25
46949,2,0,1,25
46950,2,0,1,25
46956,2,0,1,25
46957,2,0,1,25
46958,2,0,1,25
46959,2,0,1,25
46960,2,0,1,25
46961,2,0,1,25
46962,2,0,1,25
46963,2,0,1,25
46964,2,0,1,25
46965,2,0,1,25
46966,2,0,1,25
46967,3,5,3,40
46968,2,0,1,25
46969,3,0,1,25
46970,2,0,1,25
46971,1,0,1,25
46972,1,0,1,25
46973,1,0,1,25
46974,2,0,1,25
46975,2,0,1,25
46976,2,0,1,25
46977,2,0,1,25
46978,2,0,1,25
46979,2,0,1,25
46980,2,0,1,45
46981,2,0,1,25
46982,2,0,1,25
46983,2,0,1,45
46984,2,0,1,45
46985,2,0,1,45
46986,2,0,1,25
46987,2,0,1,25
46988,2,0,1,25
46989,2,0,1,25
46990,2,0,1,25
46991,2,0,1,25
46992,2,0,1,25
46993,2,0,1,25
46994,2,0,1,25
46995,2,0,1,25
46996,2,0,1,45
46997,2,0,1,45
46998,2,0,1,25
46999,2,0,1,45
47000,2,0,1,45
47001,2,0,1,45
47002,2,0,1,45
47003,2,0,1,45
47004,2,0,1,25
47005,2,0,1,25
47006,2,0,1,25
47007,2,0,1,25
47008,2,0,1,25
47009,2,0,1,25
47010,2,0,1,25
47011,2,0,1,25
47012,2,0,1,25
47013,2,0,1,25
47014,2,0,1,25
47015,2,0,1,45
47016,2,0,1,45
47017,2,0,1,45
47018,2,0,1,45
47019,2,0,1,45
47020,2,0,1,45
47021,2,0,1,25
47022,2,0,1,25
47023,2,0,1,25
47024,2,0,1,25
47025,2,0,1,25
47026,2,0,1,25
47027,2,0,1,25
47028,2,0,1,25
47029,2,0,1,25
47030,2,0,1,25
47031,2,0,1,45
47032,2,0,1,25
47033,2,0,1,25
47034,2,0,1,45
47035,2,0,1,45
47036,2,0,1,25
47037,2,0,1,25
47038,2,0,1,25
47039,2,0,1,25
47040,2,0,1,25
47041,1,0,1,25
47042,2,0,1,25
47043,2,0,1,25
47044,2,0,1,25
47045,2,0,1,25
47046,2,0,1,25
47052,2,0,1,25
47053,2,0,1,25
47054,2,0,1,25
47056,2,0,1,25
47057,2,0,1,25
47071,2,0,1,25
47072,2,0,1,25
47073,2,0,1,25
47076,2,0,1,25
47085,2,0,1,25
47088,2,0,1,45
47089,2,0,1,45
47090,2,0,1,45
47091,2,0,1,45
47100,2,0,1,25
47101,2,0,1,25
47102,2,0,1,25
47103,2,0,1,25
47119,2,0,1,45
47120,2,0,1,25
47121,2,0,1,45
47122,2,0,1,45
47123,2,0,1,45
47124,2,0,1,25
47125,2,0,1,25
47126,2,0,1,25
47127,2,0,1,25
47128,2,0,1,25
47129,3,0,1,25
47130,2,5,3,45
47146,2,0,1,25
47147,2,0,1,25
47148,2,0,1,25
47149,2,0,1,45
47150,2,0,1,45
47151,2,0,1,25
47152,2,0,1,25
47153,2,0,1,25
47154,2,0,1,45
47155,2,0,1,25
47156,2,0,1,25
47157,2,0,1,25
47158,2,0,1,25
47159,2,0,1,25
47160,2,0,1,25
47161,2,0,1,25
47162,2,0,1,25
47163,2,0,1,25
47164,2,0,1,25
47165,2,0,1,25
47166,2,0,1,25
47167,2,0,1,25
47168,2,0,1,25
47169,2,0,1,25
47170,2,0,1,25
47171,2,0,1,25
47172,2,0,1,25
47173,2,0,1,45
47175,2,0,1,25
47176,2,0,1,25
47177,2,0,1,25
47178,2,0,1,25
47179,2,0,1,25
47180,2,0,1,25
47181,2,0,1,25
47182,2,0,1,25
47183,2,0,1,25
47184,2,0,1,25
47185,2,0,1,25
47186,2,0,1,25
47187,2,0,1,25
47188,2,0,1,25
47189,2,0,1,25
47190,2,0,1,25
47191,2,0,1,25
47192,2,0,1,25
47193,2,0,1,25
47194,2,0,1,25
47195,2,0,1,25
47196,2,5,3,25
47197,2,0,1,25
47198,2,0,1,25
47199,2,0,1,25
47200,2,0,1,25
47201,2,0,1,25
47202,2,0,1,25
47203,2,0,1,25
47204,2,0,1,25
47205,2,0,1,25
47206,2,0,1,25
47207,2,0,1,25
47208,2,0,1,25
47209,2,0,1,25
47210,2,0,1,25
47211,2,0,1,25
47212,2,0,1,25
47213,2,0,1,25
47214,2,0,1,25
47215,2,0,1,25
47216,2,0,1,25
47217,2,0,1,25
47218,2,0,1,45
47219,2,0,1,45
47220,2,0,1,45
47221,2,0,1,25
47222,2,0,1,45
47223,2,0,1,25
47224,2,0,1,25
47225,2,0,1,25
47226,2,0,1,45
47227,2,0,1,25
47228,2,0,1,45
47229,2,0,1,45
47230,2,0,1,25
47231,2,0,1,25
47232,2,0,1,25
47233,2,0,1,45
47234,2,0,1,45
47235,2,0,1,25
47236,2,0,3,40
47237,2,0,1,40
47238,1,5,3,45
47239,2,0,1,25
47249,2,0,1,25
47250,2,0,1,25
47251,2,0,1,25
47252,2,0,1,25
47253,2,0,1,25
47254,2,0,1,25
47255,2,0,1,45
47256,2,0,1,45
47257,2,0,1,25
47258,2,0,1,25
47259,3,0,1,25
47260,2,0,1,25
47261,2,0,1,25
47262,2,0,1,45
47263,2,0,1,45
47264,2,0,1,25
47265,2,0,1,25
47266,2,0,1,25
47267,2,0,1,25
47268,3,0,1,25
47269,2,0,1,25
47270,2,0,1,25
47271,2,0,1,25
47272,2,0,1,25
47273,2,0,1,25
47274,2,0,1,25
47275,2,0,1,25
47276,2,0,1,25
47277,2,0,1,25
47278,2,0,1,25
47279,2,0,1,25
47284,3,0,1,25
47285,2,0,1,25
47286,2,0,1,40
47287,2,0,1,25
47288,2,0,1,40
47289,2,0,1,40
47290,2,0,1,25
47291,2,0,1,45
47292,2,0,1,45
47293,2,0,1,25
47294,2,0,1,25
47295,2,0,1,25
47296,2,0,1,25
47297,2,0,1,25
47298,2,0,1,25
47299,2,0,1,25
47300,2,0,1,25
47301,2,0,1,25
47302,2,0,1,25
47303,2,0,1,25
47304,2,0,1,25
47305,3,0,1,25
47306,2,0,1,25
47307,2,0,1,25
47308,2,0,1,25
47309,2,0,1,25
47310,2,0,1,25
47311,2,0,1,25
47312,3,0,1,25
47313,2,0,1,25
47314,2,0,1,25
47315,2,0,1,25
47316,2,0,1,25
47317,2,0,1,25
47318,2,0,1,25
47319,2,0,1,25
47320,2,0,1,25
47321,3,0,1,25
47322,2,0,1,25
47323,2,0,1,25
47324,2,0,1,25
47325,2,0,1,25
47326,2,0,1,25
47327,2,0,1,25
47328,2,0,1,25
47329,2,0,1,25
47330,2,0,1,25
47331,2,0,1,25
47332,2,0,1,25
47334,2,0,1,25
47335,2,0,1,25
47336,2,0,1,25
47337,2,0,1,25
47338,2,0,1,25
47339,2,0,1,25
47340,2,0,1,25
47341,2,0,1,25
47342,2,0,1,25
47344,1,0,1,25
47345,2,0,1,25
47346,2,0,1,45
47347,2,0,1,25
47356,2,0,1,25
47357,2,0,1,25
47358,2,0,1,25
47359,2,0,1,25
47360,2,0,1,25
47361,2,0,1,25
47362,2,0,1,25
47363,2,0,1,25
47364,2,0,1,25
47365,2,0,1,25
47366,2,0,1,45
47367,2,0,1,25
47368,2,0,1,45
47369,2,0,1,45
47370,2,0,1,25
47372,2,0,1,25
47376,2,0,1,25
47378,2,0,3,45
47379,3,0,1,25
47380,2,5,3,45
47381,2,5,3,45
47382,2,5,3,25
47383,2,5,3,45
47387,2,5,3,45
47388,2,5,3,55
47389,2,5,3,45
47393,2,5,3,45
47394,2,5,3,45
47395,2,5,3,45
47396,2,5,3,25
47397,2,5,3,45
47398,2,5,3,45
47399,2,0,3,45
47400,2,5,3,25
47401,2,5,3,45
47402,2,0,1,25
47403,2,5,3,45
47404,2,0,1,45
47405,2,5,3,55
47406,2,5,3,25
47407,2,5,3,45
47408,2,5,3,45
47409,2,5,3,25
47411,2,5,3,25
47412,2,0,1,25
47413,2,0,1,25
47414,2,0,1,25
47415,2,0,1,25
47416,2,0,1,25
47417,2,0,1,25
47418,2,0,1,25
47419,2,0,1,25
47420,2,0,1,25
47421,2,0,1,25
47422,2,0,1,25
47423,2,0,1,25
47424,2,0,1,25
47425,2,0,1,25
47426,2,0,1,25
47427,2,0,1,25
47428,2,0,1,25
47429,2,0,1,25
47430,2,0,1,25
47431,2,0,1,25
47432,2,0,1,25
47433,2,0,1,25
47434,2,0,1,25
47435,2,0,1,25
47440,2,0,1,25
47441,2,0,1,25
47442,2,0,1,25
47444,3,5,3,25
47445,2,0,1,25
47446,2,0,1,25
47447,2,0,1,25
47448,2,0,1,25
47449,2,0,1,25
47450,2,0,1,25
47451,2,0,1,25
47452,2,0,1,25
47453,2,0,1,25
47454,2,0,1,25
47455,2,0,1,25
47456,2,0,1,25
47457,2,0,1,25
47458,2,0,1,25
47459,2,0,1,25
47460,2,0,1,25
47462,2,5,3,25
47463,2,5,3,45
47464,2,5,3,45
47465,2,5,3,45
47466,2,5,3,45
47467,2,5,3,45
47470,2,5,3,25
47471,2,5,3,45
47472,2,5,3,45
47474,2,5,3,45
47475,2,0,3,45
47476,2,5,3,45
47477,2,5,3,25
47478,2,5,3,45
47479,2,5,3,45
47480,2,5,3,45
47481,2,5,3,45
47482,2,5,3,45
47484,2,5,3,45
47485,2,5,3,45
47486,2,0,3,45
47487,2,0,1,45
47489,2,0,1,25
47490,2,0,1,25
47491,2,0,1,25
47492,2,0,1,25
47493,2,0,1,25
47494,2,0,1,25
47495,2,0,1,25
47496,2,0,3,45
47497,2,0,3,25
47498,2,0,1,25
47499,2,0,1,45
47500,2,0,1,25
47501,3,0,1,25
47502,2,0,1,25
47503,2,0,1,25
47504,2,0,1,25
47505,2,0,1,25
47506,2,0,1,25
47507,2,0,1,25
47508,2,0,1,25
47509,2,0,1,25
47510,2,0,1,25
47511,2,0,1,25
47512,2,0,1,25
47514,2,0,1,25
47515,2,0,1,25
47516,2,0,1,25
47517,2,0,3,25
47518,2,0,1,25
47519,2,5,3,45
47520,2,0,0,50
47521,2,0,0,50
47522,2,5,3,45
47523,1,5,3,45
47524,2,5,3,45
47525,2,5,3,45
47526,1,5,3,45
47527,2,0,3,45
47528,2,0,3,25
47529,2,0,3,45
47530,2,0,3,45
47531,2,0,1,55
47532,2,0,3,45
47533,2,0,3,45
47534,2,0,1,25
47535,2,0,1,25
47536,2,0,1,25
47537,2,0,1,25
47538,2,0,1,25
47539,2,0,1,25
47540,2,0,1,25
47541,2,0,1,25
47542,2,0,1,25
47543,2,0,1,25
47544,2,0,1,25
47545,2,0,1,25
47546,2,0,1,25
47547,2,0,1,25
47548,2,0,1,25
47549,2,0,1,25
47550,2,0,1,25
47551,2,0,1,25
47552,2,0,1,25
47553,2,0,1,25
47554,2,0,1,25
47555,2,0,1,25
47556,2,0,1,25
47557,2,0,1,25
47558,2,0,1,25
47559,2,0,1,25
47560,2,0,1,25
47561,2,0,1,25
47562,2,0,1,25
47563,2,0,1,25
47564,2,0,1,25
47565,3,5,3,25
47566,2,5,3,45
47567,2,0,1,25
47568,2,0,1,25
47569,2,0,1,25
47570,2,0,1,25
47571,2,0,1,25
47572,2,0,1,25
47573,2,0,1,25
47574,2,0,1,25
47575,2,0,1,25
47576,3,0,1,25
47577,3,0,1,25
47578,3,0,1,25
47579,3,0,3,25
47580,2,5,3,45
47581,2,0,3,25
47582,3,0,1,25
47583,3,0,1,25
47584,3,0,1,25
47585,3,0,1,25
47586,3,0,1,25
47587,3,0,1,25
47588,3,0,1,25
47590,2,0,1,25
47591,2,0,1,25
47593,3,0,1,25
47594,2,0,1,25
47595,2,0,1,25
47596,2,0,1,25
47597,2,0,1,25
47598,2,0,1,25
47599,2,0,1,25
47600,2,0,1,25
47601,2,0,1,25
47602,2,0,1,25
47603,2,0,1,25
47604,2,0,1,25
47605,2,0,1,25
47606,2,0,1,25
47607,2,0,1,25
47608,2,0,1,25
47609,2,0,1,25
47610,2,0,1,25
47611,2,0,1,25
47612,2,0,1,25
47613,2,0,1,25
47614,2,0,1,25
47615,2,0,1,25
47616,2,0,1,25
47617,2,0,1,25
47618,2,0,1,25
47619,2,0,1,25
47620,2,0,1,25
47621,2,0,1,25
47622,2,0,1,25
47623,2,0,1,25
47624,2,0,1,25
47625,2,0,1,25
47626,2,0,1,25
47627,2,0,1,25
47628,2,0,1,25
47629,2,5,3,25
47630,2,0,1,25
47631,2,0,1,25
47632,2,0,1,25
47633,2,0,1,25
47635,2,5,3,45
47636,2,5,3,25
47649,2,5,3,45
47654,2,5,3,25
47655,2,5,3,45
47656,2,0,3,25
47657,2,0,1,25
47658,2,0,1,25
47659,2,0,1,25
47661,4,5,3,25
47662,2,0,1,25
47663,3,0,1,25
47664,2,0,1,25
47665,2,0,1,25
47666,2,0,1,45
47667,2,0,1,25
47668,2,0,1,25
47669,3,0,1,25
47670,2,0,1,25
47671,2,0,1,25
47672,2,0,1,25
47673,2,0,1,25
47674,2,0,1,25
47675,2,0,1,25
47676,3,0,1,25
47677,3,0,1,25
47678,3,0,1,25
47679,3,5,3,25
47680,3,5,3,45
47681,2,5,3,25
47682,2,5,3,45
47683,3,0,1,25
47684,3,0,1,25
47685,3,0,1,25
47686,3,0,1,25
47691,2,0,1,25
47692,2,0,1,25
47693,2,0,1,25
47694,2,0,1,25
47695,3,0,1,25
47696,3,0,1,25
47697,2,0,1,25
47698,2,0,1,25
47699,2,0,1,25
47700,2,0,1,25
47701,3,0,1,25
47702,2,0,1,25
47703,2,0,1,25
47704,2,0,1,45
47705,2,0,1,45
47706,2,0,1,45
47707,2,0,1,45
47708,2,0,1,45
47709,2,0,1,45
47710,2,0,1,45
47711,2,0,1,45
47712,2,0,1,45
47713,2,0,1,45
47714,2,0,1,45
47715,2,0,1,25
47716,2,0,1,25
47717,2,0,1,25
47718,2,0,1,25
47719,2,0,1,25
47720,2,0,1,25
47721,3,0,1,25
47722,2,0,1,25
47723,2,0,1,25
47724,3,0,1,25
47725,3,0,1,25
47726,2,0,1,25
47727,2,0,1,25
47728,2,0,1,25
47729,2,0,1,25
47730,2,0,1,25
47731,2,0,1,25
47732,2,0,1,25
47733,2,0,1,25
47734,2,0,1,25
47735,2,0,1,45
47736,2,0,1,25
47737,2,0,1,25
47738,2,0,1,45
47739,2,0,1,45
47740,2,0,1,45
47741,2,0,1,45
47742,2,0,1,45
47743,2,0,1,25
47744,2,0,1,25
47745,2,0,1,45
47746,3,0,1,25
47747,2,0,1,25
47748,2,0,1,45
47749,2,0,1,25
47750,2,0,1,25
47751,2,0,1,25
47752,2,0,1,25
47753,3,0,1,25
47755,2,0,1,45
47756,2,0,1,45
47757,2,0,1,45
47758,2,0,1,45
47759,2,0,1,45
47760,2,0,1,25
47761,2,0,1,25
47762,2,0,1,25
47763,2,0,1,45
47764,2,0,1,25
47765,2,0,1,25
47766,2,0,1,25
47767,2,0,1,25
47768,2,0,1,45
47769,2,0,1,45
47770,2,0,1,25
47771,2,0,1,45
47772,2,5,3,45
47773,4,0,1,25
47774,4,0,1,25
47775,2,0,1,25
47776,2,0,1,25
47777,2,0,1,25
47778,2,0,1,25
47779,2,0,1,25
47780,2,0,1,45
47781,2,0,1,25
47782,2,0,1,25
47783,2,0,1,25
47784,2,0,1,45
47785,2,0,1,45
47786,2,0,1,45
47787,2,0,1,25
47793,2,0,1,25
47794,2,0,1,25
47795,2,0,1,45
47796,2,0,1,45
47797,2,0,1,25
47798,2,0,1,45
47799,2,0,1,45
47800,2,0,1,45
47801,2,0,1,45
47802,2,0,1,45
47803,2,0,1,45
47804,2,0,1,45
47805,2,0,1,25
47806,2,0,1,25
47807,2,0,1,25
47808,2,0,1,25
47809,3,0,1,25
47810,3,0,1,25
47811,2,0,1,25
47812,2,0,1,45
47813,2,0,1,45
47814,2,5,3,45
47815,2,0,1,25
47816,2,0,1,45
47817,2,0,1,45
47818,2,0,1,45
47819,2,0,1,25
47820,2,0,1,25
47821,2,0,1,25
47822,2,0,1,25
47823,2,0,1,25
47824,2,0,1,25
47825,3,0,1,25
47826,2,0,1,25
47827,2,0,1,25
47828,2,0,1,25
47829,2,0,1,25
47830,2,0,1,25
47831,2,0,1,25
47832,2,0,1,25
47833,2,0,1,25
47834,2,0,1,25
47835,2,0,1,25
47836,3,0,1,25
47837,2,0,1,25
47838,2,0,1,25
47839,2,0,1,25
47840,3,0,1,25
47841,2,0,1,25
47842,2,0,1,45
47843,2,0,1,45
47844,2,0,1,45
47845,2,0,1,45
47846,2,0,1,45
47847,2,0,1,45
47848,2,0,1,25
47849,2,0,1,25
47850,2,0,1,45
47851,2,0,1,45
47852,2,0,1,45
47853,2,0,1,45
47854,2,0,1,45
47855,2,0,1,45
47856,2,0,1,45
47868,3,0,1,25
47869,2,0,1,25
47870,2,0,1,25
47871,2,0,1,25
47872,2,0,1,25
47873,2,0,1,25
47874,2,0,1,25
47875,2,0,1,25
47876,2,0,1,25
47877,2,0,1,25
47878,2,0,1,25
47879,2,0,1,25
47880,2,0,1,25
47881,2,0,1,25
47882,2,0,1,25
47883,2,0,1,45
47884,2,0,1,25
47885,2,0,1,25
47886,2,0,1,25
47887,2,0,1,25
47888,2,0,1,25
47889,2,0,1,25
47890,3,0,1,25
47891,2,0,1,25
47893,2,0,1,25
47894,2,0,1,25
47895,2,0,1,25
47896,2,0,1,45
47897,2,0,1,45
47898,1,0,1,45
47899,2,0,1,45
47900,2,0,1,45
47901,2,0,1,45
47902,2,0,1,25
47903,2,0,1,25
47904,2,0,1,25
47905,2,0,1,25
47906,2,0,1,25
47907,2,0,1,25
47908,2,0,1,25
47909,2,0,1,25
47910,2,0,1,25
47911,2,0,1,25
47912,2,0,1,25
47913,2,0,1,25
47914,3,0,1,25
47916,3,0,1,25
47917,2,0,1,25
47918,2,0,1,25
47919,2,0,1,25
47920,2,0,1,25
47921,2,0,1,45
47922,2,0,1,25
47923,2,0,1,25
47924,2,0,1,25
47925,2,0,1,25
47926,2,0,1,25
47927,2,0,1,25
47928,2,0,1,25
47929,2,0,1,25
47930,2,0,1,25
47931,2,0,1,25
47932,2,0,1,25
47933,2,0,1,25
47934,2,0,1,25
47935,2,0,1,25
47936,2,0,1,25
47937,2,0,1,25
47938,2,0,1,25
47939,3,0,1,25
47940,2,0,1,25
47941,2,0,1,25
47942,2,0,1,25
47943,2,0,1,25
47944,2,0,1,25
47945,2,0,1,25
47946,2,0,1,45
47947,2,0,1,45
47948,2,0,1,45
47949,2,0,1,25
47950,2,0,1,25
47951,2,0,1,25
47952,2,0,1,45
47953,2,0,1,45
47954,2,0,1,25
47955,2,0,1,25
47956,2,0,1,45
47958,2,0,1,45
47959,2,0,1,45
47961,2,0,1,45
47962,2,0,1,45
47963,2,0,1,25
47964,2,0,1,45
47965,2,0,1,45
47966,2,0,1,45
47967,2,0,1,45
47968,2,0,1,45
47969,2,0,1,45
47970,2,0,1,45
47971,2,0,1,45
47972,2,0,1,45
47973,2,0,1,45
47974,2,0,1,45
47975,2,0,1,45
47976,2,0,1,45
47977,2,0,1,45
47978,2,0,1,45
47979,2,0,1,25
47980,2,0,1,45
47981,2,0,1,25
47982,2,0,1,45
47983,2,0,1,25
47984,2,0,1,25
47985,2,0,1,25
47986,2,0,1,25
47987,2,0,1,25
47988,2,0,1,25
47989,2,0,1,25
47990,2,0,1,25
47991,2,0,1,25
47992,2,0,1,25
47993,2,0,1,25
47994,2,0,1,25
47995,2,0,1,25
47996,2,0,1,25
47997,2,0,1,25
47998,2,0,1,25
47999,2,0,1,25
48000,2,0,1,25
48001,2,0,1,25
48002,2,0,1,25
48003,2,0,1,25
48004,2,0,1,25
48005,2,0,1,25
48006,2,0,1,45
48007,2,0,1,25
48008,2,0,1,45
48009,2,0,1,45
48010,2,0,1,45
48014,2,0,1,45
48015,2,0,1,45
48021,2,0,1,45
48022,2,0,1,45
48023,2,0,1,45
48024,2,0,1,45
48025,2,0,1,45
48026,2,0,1,45
48027,2,0,1,45
48028,2,0,1,25
48029,2,0,1,25
48030,2,0,1,25
48031,2,0,1,25
48032,2,0,1,25
48064,2,0,1,25
48065,2,0,1,25
48066,2,0,1,25
48067,2,0,1,25
48068,2,0,1,25
48069,2,0,1,25
48070,2,0,1,25
48071,2,0,1,25
48072,2,0,1,25
48073,3,0,1,25
48074,3,0,1,25
48075,3,0,1,25
48076,2,5,3,25
48077,2,0,1,45
48078,2,0,3,25
48079,2,0,1,25
48080,2,0,1,25
48081,3,0,1,25
48082,3,0,1,25
48083,3,0,1,25
48084,3,5,3,25
48085,2,0,1,25
48086,2,0,1,25
48087,2,0,1,25
48088,2,5,3,45
48089,2,5,3,45
48090,2,0,1,25
48091,3,5,3,25
48092,3,0,1,25
48093,3,0,1,25
48094,3,0,1,25
48095,3,0,1,25
48098,2,0,1,25
48099,2,0,1,25
48100,2,0,1,25
48101,2,0,1,25
48102,2,0,1,25
48103,2,0,1,25
48104,3,0,1,25
48105,3,5,3,25
48106,2,0,1,25
48107,2,0,1,25
48108,2,0,1,25
48109,2,0,1,25
48110,2,5,3,45
48111,2,5,3,45
48112,2,0,1,25
48113,2,0,1,25
48114,2,0,1,25
48115,2,0,1,25
48116,2,0,1,25
48117,2,0,1,25
48118,2,0,1,25
48119,2,0,1,25
48120,2,0,1,25
48121,2,0,1,25
48122,2,5,3,25
48124,2,0,1,25
48125,2,0,1,25
48126,2,0,1,25
48127,2,0,1,25
48128,2,0,1,25
48129,2,0,1,25
48130,2,0,1,25
48131,3,0,1,25
48132,3,0,1,25
48133,2,0,1,25
48134,2,0,1,25
48135,3,0,1,25
48136,3,0,1,25
48137,2,0,1,25
48138,2,0,1,25
48139,2,0,1,25
48140,3,0,1,25
48141,3,0,1,25
48142,3,0,1,25
48143,2,5,3,25
48144,2,5,3,45
48145,2,0,1,25
48146,2,0,1,25
48147,2,0,1,25
48148,2,0,1,25
48149,2,0,1,25
48150,2,0,1,25
48151,2,0,1,25
48152,2,0,1,25
48153,2,0,1,25
48154,2,0,1,25
48155,3,0,1,25
48156,3,0,1,25
48157,3,0,1,25
48158,2,0,1,25
48159,3,0,1,25
48160,3,0,3,25
48162,2,0,1,25
48163,2,0,1,25
48164,2,0,1,25
48165,2,0,1,25
48166,2,0,1,25
48167,2,5,3,45
48168,2,5,3,45
48169,2,5,3,45
48170,2,5,3,45
48171,2,5,3,45
48172,2,0,1,45
48173,2,5,3,45
48174,2,5,3,45
48175,2,0,1,45
48176,2,5,3,45
48177,2,5,3,45
48178,2,5,3,45
48179,2,5,3,45
48180,2,5,3,45
48181,2,5,3,45
48182,2,5,3,45
48185,2,0,1,25
48186,2,0,1,25
48187,2,0,1,25
48188,2,0,1,25
48189,2,0,1,25
48190,2,0,1,25
48191,2,0,1,25
48192,2,0,1,25
48193,2,0,1,25
48194,2,0,1,25
48196,2,5,3,45
48197,2,5,3,45
48199,2,5,3,45
48200,2,5,3,45
48201,2,5,3,45
48202,2,5,3,45
48203,2,0,1,45
48204,2,5,3,25
48205,2,5,3,45
48206,2,5,3,25
48207,2,5,3,45
48208,2,5,1,45
48209,2,5,3,45
48210,2,5,3,45
48211,2,5,3,45
48212,2,0,1,25
48213,2,0,1,25
48214,2,0,1,25
48215,2,0,1,25
48216,2,0,1,25
48217,2,0,1,25
48218,4,5,3,25
48219,4,0,1,25
48220,4,0,1,25
48221,4,0,1,25
48222,2,0,1,25
48224,2,0,1,25
48225,2,0,1,25
48226,2,0,1,25
48227,2,0,1,25
48228,2,0,1,25
48229,2,0,1,25
48230,2,0,1,25
48231,2,0,1,25
48232,2,0,1,25
48233,2,0,1,25
48234,2,0,1,25
48235,2,0,1,25
48236,2,0,1,25
48237,2,0,1,25
48238,2,5,3,45
48239,2,5,3,45
48240,2,0,0,25
48241,2,0,1,25
48242,2,0,1,25
48243,2,0,1,25
48244,2,0,1,25
48245,2,0,0,25
48246,2,0,0,25
48247,2,0,1,25
48248,2,0,1,25
48249,2,0,1,25
48250,2,0,1,25
48251,2,0,1,25
48252,2,0,1,25
48253,2,0,1,25
48254,2,0,1,25
48256,2,5,3,25
48257,2,0,1,25
48258,2,0,1,25
48259,2,0,1,25
48260,2,0,1,25
48261,2,0,1,25
48262,2,0,1,25
48263,2,0,1,25
48264,2,0,1,25
48265,2,0,1,25
48266,2,0,1,25
48267,2,0,1,25
48268,2,0,1,25
48269,2,0,1,25
48270,2,0,1,25
48271,2,0,1,25
48273,2,0,1,25
48274,2,0,1,25
48275,2,0,1,25
48276,1,0,1,25
48277,1,0,1,25
48278,2,5,3,25
48279,1,0,1,25
48280,1,0,1,25
48281,2,0,1,25
48282,2,0,1,25
48305,2,0,1,25
48306,2,0,1,25
48307,2,0,1,25
48308,2,0,1,25
48309,2,0,1,25
48310,2,0,0,25
48311,2,0,0,25
48312,2,0,1,25
48313,2,0,1,25
48314,3,0,1,25
48315,3,5,3,25
48316,2,0,1,25
48317,2,0,1,25
48318,2,0,1,25
48319,2,0,1,25
48320,2,0,1,25
48321,2,0,1,25
48322,2,0,1,25
48323,2,0,1,25
48324,2,0,1,25
48325,2,0,1,25
48326,2,0,1,25
48327,2,0,1,25
48328,2,0,1,25
48329,2,0,1,25
48330,2,0,1,25
48331,2,0,1,25
48332,2,0,1,25
48333,2,0,1,25
48334,2,0,1,25
48335,2,0,1,25
48336,2,0,1,25
48337,2,0,1,25
48338,2,0,1,25
48339,2,0,1,25
48340,2,0,0,25
48341,2,0,1,25
48342,2,0,1,25
48344,3,5,3,25
48345,3,0,1,25
48346,2,0,1,25
48347,2,0,1,25
48348,2,0,1,25
48350,2,5,3,25
48351,1,0,3,25
48352,1,0,3,25
48353,1,0,1,25
48354,1,0,3,25
48355,2,0,3,25
48356,2,0,3,45
48358,2,0,1,25
48359,2,0,1,45
48360,2,0,1,25
48361,3,0,1,25
48362,2,0,1,25
48363,2,0,1,25
48364,2,0,1,25
48365,2,0,1,25
48366,3,0,1,25
48367,2,0,1,25
48368,2,0,1,25
48369,2,0,1,25
48370,2,0,1,25
48371,2,0,1,25
48373,2,0,1,25
48374,2,0,1,25
48375,2,0,1,25
48376,2,0,1,25
48377,3,0,1,25
48378,2,0,1,25
48379,2,0,1,25
48380,2,0,1,25
48381,2,0,1,25
48382,2,0,1,25
48383,2,0,1,45
48384,2,0,1,25
48385,2,0,1,25
48386,2,0,1,25
48387,3,0,1,25
48388,2,0,1,25
48389,2,0,1,25
48390,3,0,1,25
48392,3,0,1,25
48393,2,0,1,45
48394,2,0,1,25
48395,3,0,1,25
48396,2,0,1,25
48397,2,0,1,25
48398,3,0,1,25
48399,2,0,1,25
48400,2,0,1,25
48401,2,0,1,45
48402,2,0,1,45
48403,2,0,1,25
48404,2,0,1,25
48405,2,0,1,25
48406,2,0,1,25
48407,2,0,1,25
48408,2,0,1,25
48409,2,0,1,25
48410,2,0,1,25
48411,2,0,1,25
48412,2,0,1,45
48413,2,0,1,25
48414,2,0,1,25
48416,3,0,1,25
48417,2,0,1,25
48418,2,0,1,45
48419,2,0,1,45
48420,2,0,1,25
48421,2,0,0,25
48422,2,0,1,25
48423,3,0,1,25
48424,2,0,0,25
48425,1,1,3,45
48426,2,0,0,25
48427,2,0,0,25
48428,2,0,1,25
48429,2,0,0,25
48430,2,0,1,25
48431,2,0,1,25
48432,2,5,3,45
48433,2,0,0,25
