TARGET_FID,Ac_Unpr,E8_Svc,D3A,D3BAO,D5CEI,RF_Number_,RF_Speed_l
30658,113.22242,237,26.80346101,0,0.918074678,2,25
30659,56.22795,21,39.19982995,0,0.910628924,2,25
30660,56.22795,21,39.19982995,0,0.910628924,2,35
30661,56.58244,2,25.99722975,0,0.931402137,3,35
30662,56.22795,21,39.19982995,0,0.910628924,2,35
30663,56.22795,21,39.19982995,0,0.910628924,2,35
30664,56.22795,21,39.19982995,0,0.910628924,2,35
30665,56.22795,21,39.19982995,0,0.910628924,2,35
30666,122.10666,25,23.35332606,0,0.922216103,2,25
30667,122.10666,25,23.35332606,0,0.922216103,2,25
30668,122.10666,25,23.35332606,0,0.922216103,2,35
30669,122.10666,25,23.35332606,0,0.922216103,2,35
30670,122.10666,25,23.35332606,0,0.922216103,2,25
30671,122.10666,25,23.35332606,0,0.922216103,2,35
30672,122.10666,25,23.35332606,0,0.922216103,2,35
30673,122.10666,25,23.35332606,0,0.922216103,2,35
30674,122.10666,25,23.35332606,0,0.922216103,2,35
30675,122.10666,25,23.35332606,0,0.922216103,2,35
30676,122.10666,25,23.35332606,0,0.922216103,2,40
30677,122.10666,25,23.35332606,0,0.922216103,2,25
30678,122.10666,25,23.35332606,0,0.922216103,2,25
30679,122.10666,25,23.35332606,0,0.922216103,2,35
30680,122.10666,25,23.35332606,0,0.922216103,2,35
30681,122.10666,25,23.35332606,0,0.922216103,2,35
30682,122.10666,25,23.35332606,0,0.922216103,2,35
30683,122.10666,25,23.35332606,0,0.922216103,2,35
30684,122.10666,25,23.35332606,0,0.922216103,3,35
30685,122.10666,25,23.35332606,0,0.922216103,2,40
30686,122.10666,25,23.35332606,0,0.922216103,2,40
30687,122.10666,25,23.35332606,0,0.922216103,2,40
30688,122.10666,25,23.35332606,0,0.922216103,2,35
30689,122.10666,25,23.35332606,0,0.922216103,2,25
30690,122.10666,25,23.35332606,0,0.922216103,2,25
30691,113.22242,237,26.80346101,0,0.918074678,3,35
30692,120.8711889,37,21.8566957,0,0.916863091,2,35
30693,120.87761,3,23.31602604,0,0.91996916,2,25
30694,120.87761,3,23.31602604,0,0.91996916,2,25
30695,113.22242,237,26.80346101,0,0.918074678,3,25
30696,106.93432,141,23.7359341,0,0.876131733,3,35
30697,80.4095523,19,20.9898894,0,0.94909131,3,35
30698,80.4095523,19,20.9898894,0,0.94909131,2,35
30699,80.4095523,19,20.9898894,0,0.94909131,2,35
30700,106.93432,141,23.7359341,0,0.876131733,3,35
30701,80.4095523,19,20.9898894,0,0.94909131,2,35
30702,80.4095523,19,20.9898894,0,0.94909131,2,35
30703,106.93432,141,23.7359341,0,0.876131733,3,35
30704,138.59269,126,30.0604469,0,1,3,35
30705,138.59269,126,30.0604469,0,1,2,35
30706,138.59269,126,30.0604469,0,1,2,35
30707,122.10666,25,23.35332606,0,0.922216103,2,25
30708,122.10666,25,23.35332606,0,0.922216103,2,40
30709,113.22242,237,26.80346101,0,0.918074678,3,25
30710,113.22242,237,26.80346101,0,0.918074678,2,25
30711,113.22242,237,26.80346101,0,0.918074678,2,40
30712,113.22242,237,26.80346101,0,0.918074678,2,25
30713,120.87761,3,23.31602604,0,0.91996916,3,35
30714,120.87761,3,23.31602604,0,0.91996916,2,35
30715,120.87761,3,23.31602604,0,0.91996916,2,35
30716,120.87761,3,23.31602604,0,0.91996916,2,35
30718,120.87761,3,23.31602604,0,0.91996916,2,35
30719,120.87761,3,23.31602604,0,0.91996916,3,35
30720,113.22242,237,26.80346101,0,0.918074678,2,25
30721,122.10666,25,23.35332606,0,0.922216103,2,25
30767,113.22242,237,26.80346101,0,0.918074678,3,25
30768,113.22242,237,26.80346101,0,0.918074678,3,25
30769,113.22242,237,26.80346101,0,0.918074678,3,25
30770,113.22242,237,26.80346101,0,0.918074678,3,25
30771,138.59269,126,30.0604469,0,1,2,25
30772,138.59269,126,30.0604469,0,1,2,25
30773,138.59269,126,30.0604469,0,1,2,25
30774,138.59269,126,30.0604469,0,1,2,25
30775,138.59269,126,30.0604469,0,1,2,25
30776,138.59269,126,30.0604469,0,1,2,25
30777,138.59269,126,30.0604469,0,1,2,25
30778,138.59269,126,30.0604469,0,1,2,25
30779,138.59269,126,30.0604469,0,1,2,25
30780,56.58244,2,25.99722975,0,0.931402137,3,35
30781,113.22242,237,26.80346101,0,0.918074678,3,25
30782,138.59269,126,30.0604469,0,1,2,25
30783,138.59269,126,30.0604469,0,1,2,25
30784,138.59269,126,30.0604469,0,1,2,25
30785,113.22242,237,26.80346101,0,0.918074678,2,25
30788,113.22242,237,26.80346101,0,0.918074678,1,25
30789,113.22242,237,26.80346101,0,0.918074678,3,25
30790,113.22242,237,26.80346101,0,0.918074678,3,25
30791,113.22242,237,26.80346101,0,0.918074678,3,25
30792,113.22242,237,26.80346101,0,0.918074678,3,25
30793,113.22242,237,26.80346101,0,0.918074678,3,25
30794,138.59269,126,30.0604469,0,1,2,25
30795,138.59269,126,30.0604469,0,1,2,25
30796,138.59269,126,30.0604469,0,1,2,25
30797,138.59269,126,30.0604469,0,1,2,25
30798,113.22242,237,26.80346101,0,0.918074678,3,25
30799,113.22242,237,26.80346101,0,0.918074678,3,25
30800,113.22242,237,26.80346101,0,0.918074678,3,25
30801,113.22242,237,26.80346101,0,0.918074678,2,25
30802,113.22242,237,26.80346101,0,0.918074678,2,25
30803,138.59269,126,30.0604469,0,1,2,25
30804,138.59269,126,30.0604469,0,1,2,25
30805,113.22242,237,26.80346101,0,0.918074678,2,25
30807,113.22242,237,26.80346101,0,0.918074678,2,25
30808,138.59269,126,30.0604469,0,1,2,25
30809,138.59269,126,30.0604469,0,1,2,25
30810,138.59269,126,30.0604469,0,1,2,25
30811,138.59269,126,30.0604469,0,1,2,25
30812,138.59269,126,30.0604469,0,1,2,25
30813,113.22242,237,26.80346101,0,0.918074678,2,25
30815,113.22242,237,26.80346101,0,0.918074678,2,25
30816,113.22242,237,26.80346101,0,0.918074678,2,25
30817,113.22242,237,26.80346101,0,0.918074678,2,25
30818,138.59269,126,30.0604469,0,1,2,40
30819,138.59269,126,30.0604469,0,1,2,25
30820,138.59269,126,30.0604469,0,1,2,25
30821,138.59269,126,30.0604469,0,1,2,25
30822,138.59269,126,30.0604469,0,1,2,40
30823,138.59269,126,30.0604469,0,1,2,25
30824,138.59269,126,30.0604469,0,1,2,25
30825,138.59269,126,30.0604469,0,1,2,25
30826,138.59269,126,30.0604469,0,1,2,25
30827,138.59269,126,30.0604469,0,1,2,25
30828,138.59269,126,30.0604469,0,1,2,25
30829,138.59269,126,30.0604469,0,1,2,25
30830,106.93432,141,23.7359341,0,0.876131733,3,35
30831,80.4095523,19,20.9898894,0,0.94909131,3,35
30832,80.4095523,19,20.9898894,0,0.94909131,3,35
30833,80.4095523,19,20.9898894,0,0.94909131,3,25
30834,80.4095523,19,20.9898894,0,0.94909131,3,35
30835,106.93432,141,23.7359341,0,0.876131733,3,35
30836,120.87761,3,23.31602604,0,0.91996916,3,35
30837,120.87761,3,23.31602604,0,0.91996916,3,35
30839,113.22242,237,26.80346101,0,0.918074678,2,35
30840,113.22242,237,26.80346101,0,0.918074678,3,35
30841,113.22242,237,26.80346101,0,0.918074678,3,35
30842,113.22242,237,26.80346101,0,0.918074678,3,35
30843,113.22242,237,26.80346101,0,0.918074678,3,35
30844,113.22242,237,26.80346101,0,0.918074678,3,35
30845,113.22242,237,26.80346101,0,0.918074678,3,35
30846,113.22242,237,26.80346101,0,0.918074678,3,35
30847,113.22242,237,26.80346101,0,0.918074678,3,35
30848,113.22242,237,26.80346101,0,0.918074678,2,35
30849,120.87761,3,23.31602604,0,0.91996916,2,25
30850,120.87761,3,23.31602604,0,0.91996916,2,25
30851,120.87761,3,23.31602604,0,0.91996916,2,25
30852,120.87761,3,23.31602604,0,0.91996916,2,25
30854,120.87761,3,23.31602604,0,0.91996916,2,25
30855,120.87761,3,23.31602604,0,0.91996916,2,25
30856,106.93432,141,23.7359341,0,0.876131733,3,35
30857,80.4095523,19,20.9898894,0,0.94909131,2,25
30858,80.4095523,19,20.9898894,0,0.94909131,2,25
30859,80.4095523,19,20.9898894,0,0.94909131,2,25
30860,106.93432,141,23.7359341,0,0.876131733,2,25
30861,122.10666,25,23.35332606,0,0.922216103,1,25
30862,122.10666,25,23.35332606,0,0.922216103,2,25
30863,122.10666,25,23.35332606,0,0.922216103,2,25
30864,122.10666,25,23.35332606,0,0.922216103,2,25
30865,122.10666,25,23.35332606,0,0.922216103,2,25
30866,122.10666,25,23.35332606,0,0.922216103,1,25
30867,120.87761,3,23.31602604,0,0.91996916,2,25
30868,120.87761,3,23.31602604,0,0.91996916,2,25
30869,120.87761,3,23.31602604,0,0.91996916,2,25
30870,120.87761,3,23.31602604,0,0.91996916,2,25
30871,122.10666,25,23.35332606,0,0.922216103,2,25
30872,120.87761,3,23.31602604,0,0.91996916,2,25
30874,122.10666,25,23.35332606,0,0.922216103,2,25
30875,122.10666,25,23.35332606,0,0.922216103,2,25
30876,122.10666,25,23.35332606,0,0.922216103,2,25
30877,122.10666,25,23.35332606,0,0.922216103,2,25
30878,120.87761,3,23.31602604,0,0.91996916,2,25
30879,120.87761,3,23.31602604,0,0.91996916,2,25
30880,80.4095523,19,20.9898894,0,0.94909131,2,25
30881,80.4095523,19,20.9898894,0,0.94909131,2,25
30882,80.4095523,19,20.9898894,0,0.94909131,2,25
30883,80.4095523,19,20.9898894,0,0.94909131,2,25
30884,106.93432,141,23.7359341,0,0.876131733,2,35
30885,120.87761,3,23.31602604,0,0.91996916,2,25
30886,80.4095523,19,20.9898894,0,0.94909131,2,25
30887,80.4095523,19,20.9898894,0,0.94909131,2,25
30888,80.4095523,19,20.9898894,0,0.94909131,2,25
30889,106.93432,141,23.7359341,0,0.876131733,2,35
30890,122.10666,25,23.35332606,0,0.922216103,2,25
30891,120.87761,3,23.31602604,0,0.91996916,2,25
30892,122.10666,25,23.35332606,0,0.922216103,2,25
30893,122.10666,25,23.35332606,0,0.922216103,2,25
30894,122.10666,25,23.35332606,0,0.922216103,2,25
30895,120.87761,3,23.31602604,0,0.91996916,2,25
30896,122.10666,25,23.35332606,0,0.922216103,2,25
30897,122.10666,25,23.35332606,0,0.922216103,2,25
30898,120.87761,3,23.31602604,0,0.91996916,2,25
30899,120.87761,3,23.31602604,0,0.91996916,2,25
30900,120.87761,3,23.31602604,0,0.91996916,2,25
30901,120.8711889,37,21.8566957,0,0.916863091,3,35
30902,120.8711889,37,21.8566957,0,0.916863091,3,35
30903,120.8711889,37,21.8566957,0,0.916863091,3,35
30904,120.8711889,37,21.8566957,0,0.916863091,3,35
30905,102.4256681,20,26.32280846,0,0.943936557,3,35
30906,122.10666,25,23.35332606,0,0.922216103,3,35
30907,102.4256681,20,26.32280846,0,0.943936557,3,35
30908,102.4256681,20,26.32280846,0,0.943936557,3,35
30909,100.6638451,4,23.70147523,0,0.926247384,3,35
30910,100.6638451,4,23.70147523,0,0.926247384,3,35
30911,100.6638451,4,23.70147523,0,0.926247384,3,35
30912,100.6638451,4,23.70147523,0,0.926247384,3,35
30913,100.6638451,4,23.70147523,0,0.926247384,2,35
30914,120.8711889,37,21.8566957,0,0.916863091,2,35
30915,120.8711889,37,21.8566957,0,0.916863091,2,35
30916,120.8711889,37,21.8566957,0,0.916863091,2,35
30917,120.8711889,37,21.8566957,0,0.916863091,3,35
30919,122.10666,25,23.35332606,0,0.922216103,2,25
30920,138.59269,126,30.0604469,0,1,2,25
30921,138.59269,126,30.0604469,0,1,2,25
30922,138.59269,126,30.0604469,0,1,2,25
30923,138.59269,126,30.0604469,0,1,2,25
30924,56.58244,2,25.99722975,0,0.931402137,3,35
30925,113.22242,237,26.80346101,0,0.918074678,2,25
30926,122.10666,25,23.35332606,0,0.922216103,2,25
30927,122.10666,25,23.35332606,0,0.922216103,2,25
30928,193.20007,28,23.57745997,0,0.875757242,2,25
30929,193.20007,28,23.57745997,0,0.875757242,2,25
30930,193.20007,28,23.57745997,0,0.875757242,2,25
30931,143.34776,131,25.5818094,0,0.847406102,2,25
30932,118.88897,0,20.34662159,0,0.821081617,3,35
30933,161.939456,10,17.23297473,0,0.947879722,2,35
30934,161.105,5,22.18231275,0,0.7890076,2,35
30935,161.105,5,22.18231275,0,0.7890076,2,35
30936,161.105,5,22.18231275,0,0.7890076,2,35
30937,161.105,5,22.18231275,0,0.7890076,2,25
30938,161.105,5,22.18231275,0,0.7890076,2,35
30939,161.105,5,22.18231275,0,0.7890076,3,25
30940,161.105,5,22.18231275,0,0.7890076,3,35
30941,161.939456,10,17.23297473,0,0.947879722,2,35
30942,161.939456,10,17.23297473,0,0.947879722,2,35
30943,161.939456,10,17.23297473,0,0.947879722,2,35
30944,161.939456,10,17.23297473,0,0.947879722,2,35
30945,161.939456,10,17.23297473,0,0.947879722,2,35
30946,161.939456,10,17.23297473,0,0.947879722,2,35
30947,161.939456,10,17.23297473,0,0.947879722,2,35
30948,161.939456,10,17.23297473,0,0.947879722,2,35
30949,120.8711889,37,21.8566957,0,0.916863091,2,25
30950,120.8711889,37,21.8566957,0,0.916863091,2,25
30951,120.8711889,37,21.8566957,0,0.916863091,2,25
30952,120.8711889,37,21.8566957,0,0.916863091,2,25
30953,193.20007,28,23.57745997,0,0.875757242,2,25
30954,193.20007,28,23.57745997,0,0.875757242,2,25
30955,193.20007,28,23.57745997,0,0.875757242,2,25
30956,193.20007,28,23.57745997,0,0.875757242,2,25
30957,193.20007,28,23.57745997,0,0.875757242,2,25
30958,193.20007,28,23.57745997,0,0.875757242,2,25
30959,120.8711889,37,21.8566957,0,0.916863091,2,25
30960,120.8711889,37,21.8566957,0,0.916863091,2,25
30961,120.8711889,37,21.8566957,0,0.916863091,2,25
30962,193.20007,28,23.57745997,0,0.875757242,2,25
30963,193.20007,28,23.57745997,0,0.875757242,2,25
30964,193.20007,28,23.57745997,0,0.875757242,2,25
30965,120.8711889,37,21.8566957,0,0.916863091,2,25
30966,120.8711889,37,21.8566957,0,0.916863091,2,25
30967,120.8711889,37,21.8566957,0,0.916863091,2,25
30968,120.8711889,37,21.8566957,0,0.916863091,2,25
30969,193.20007,28,23.57745997,0,0.875757242,2,25
30970,193.20007,28,23.57745997,0,0.875757242,2,25
30971,193.20007,28,23.57745997,0,0.875757242,2,25
30972,193.20007,28,23.57745997,0,0.875757242,2,25
30973,193.20007,28,23.57745997,0,0.875757242,2,25
30974,193.20007,28,23.57745997,0,0.875757242,3,35
30975,193.20007,28,23.57745997,0,0.875757242,2,25
30976,193.20007,28,23.57745997,0,0.875757242,2,25
30977,161.105,5,22.18231275,0,0.7890076,3,35
30978,120.8711889,37,21.8566957,0,0.916863091,2,25
30979,120.8711889,37,21.8566957,0,0.916863091,2,25
30980,120.8711889,37,21.8566957,0,0.916863091,2,25
30981,120.8711889,37,21.8566957,0,0.916863091,2,25
30982,120.8711889,37,21.8566957,0,0.916863091,2,25
30983,120.8711889,37,21.8566957,0,0.916863091,2,25
30984,120.8711889,37,21.8566957,0,0.916863091,2,25
30985,120.8711889,37,21.8566957,0,0.916863091,2,25
30986,100.6638451,4,23.70147523,0,0.926247384,2,25
30987,100.6638451,4,23.70147523,0,0.926247384,2,25
30988,100.6638451,4,23.70147523,0,0.926247384,2,25
30989,100.6638451,4,23.70147523,0,0.926247384,2,25
30990,120.8711889,37,21.8566957,0,0.916863091,2,25
30991,120.8711889,37,21.8566957,0,0.916863091,2,25
30992,120.8711889,37,21.8566957,0,0.916863091,2,25
30994,193.20007,28,23.57745997,0,0.875757242,2,25
30995,193.20007,28,23.57745997,0,0.875757242,2,25
30996,193.20007,28,23.57745997,0,0.875757242,2,25
30997,193.20007,28,23.57745997,0,0.875757242,2,25
30998,193.20007,28,23.57745997,0,0.875757242,2,25
30999,193.20007,28,23.57745997,0,0.875757242,2,25
31000,193.20007,28,23.57745997,0,0.875757242,2,25
31001,193.20007,28,23.57745997,0,0.875757242,2,25
31002,100.6638451,4,23.70147523,0,0.926247384,2,25
31003,100.6638451,4,23.70147523,0,0.926247384,2,25
31004,100.6638451,4,23.70147523,0,0.926247384,2,25
31005,100.6638451,4,23.70147523,0,0.926247384,2,25
31006,100.6638451,4,23.70147523,0,0.926247384,2,25
31007,100.6638451,4,23.70147523,0,0.926247384,2,25
31008,100.6638451,4,23.70147523,0,0.926247384,2,25
31009,100.6638451,4,23.70147523,0,0.926247384,2,25
31010,102.4256681,20,26.32280846,0,0.943936557,2,25
31011,102.4256681,20,26.32280846,0,0.943936557,2,25
31012,143.34776,131,25.5818094,0,0.847406102,2,25
31013,143.34776,131,25.5818094,0,0.847406102,2,25
31014,143.34776,131,25.5818094,0,0.847406102,2,25
31015,143.34776,131,25.5818094,0,0.847406102,2,25
31016,143.34776,131,25.5818094,0,0.847406102,2,25
31017,143.34776,131,25.5818094,0,0.847406102,2,25
31018,143.34776,131,25.5818094,0,0.847406102,2,25
31019,102.4256681,20,26.32280846,0,0.943936557,2,25
31020,102.4256681,20,26.32280846,0,0.943936557,2,25
31021,102.4256681,20,26.32280846,0,0.943936557,2,25
31022,102.4256681,20,26.32280846,0,0.943936557,2,25
31023,100.6638451,4,23.70147523,0,0.926247384,2,25
31024,100.6638451,4,23.70147523,0,0.926247384,2,25
31025,100.6638451,4,23.70147523,0,0.926247384,2,25
31026,102.4256681,20,26.32280846,0,0.943936557,2,25
31027,164.77023,5,20.75744742,0,0.848507545,2,35
31028,120.8711889,37,21.8566957,0,0.916863091,2,25
31029,120.8711889,37,21.8566957,0,0.916863091,2,25
31030,120.8711889,37,21.8566957,0,0.916863091,2,25
31031,120.8711889,37,21.8566957,0,0.916863091,2,25
31032,120.8711889,37,21.8566957,0,0.916863091,2,25
31033,102.4256681,20,26.32280846,0,0.943936557,2,25
31034,102.4256681,20,26.32280846,0,0.943936557,2,25
31035,102.4256681,20,26.32280846,0,0.943936557,2,25
31036,102.4256681,20,26.32280846,0,0.943936557,2,25
31037,102.4256681,20,26.32280846,0,0.943936557,3,35
31038,143.34776,131,25.5818094,0,0.847406102,2,25
31039,143.34776,131,25.5818094,0,0.847406102,2,25
31040,143.34776,131,25.5818094,0,0.847406102,2,25
31041,143.34776,131,25.5818094,0,0.847406102,2,25
31042,143.34776,131,25.5818094,0,0.847406102,2,25
31043,143.34776,131,25.5818094,0,0.847406102,2,25
31044,143.34776,131,25.5818094,0,0.847406102,2,25
31045,102.4256681,20,26.32280846,0,0.943936557,2,25
31049,102.4256681,20,26.32280846,0,0.943936557,2,25
31050,102.4256681,20,26.32280846,0,0.943936557,2,25
31051,143.34776,131,25.5818094,0,0.847406102,2,25
31052,143.34776,131,25.5818094,0,0.847406102,2,25
31082,143.34776,131,25.5818094,0,0.847406102,2,25
31083,143.34776,131,25.5818094,0,0.847406102,2,25
31084,193.20007,28,23.57745997,0,0.875757242,2,25
31085,193.20007,28,23.57745997,0,0.875757242,2,25
31086,193.20007,28,23.57745997,0,0.875757242,3,35
31087,193.20007,28,23.57745997,0,0.875757242,2,25
31088,193.20007,28,23.57745997,0,0.875757242,2,35
31089,193.20007,28,23.57745997,0,0.875757242,2,35
31090,193.20007,28,23.57745997,0,0.875757242,2,35
31091,193.20007,28,23.57745997,0,0.875757242,2,35
31092,193.20007,28,23.57745997,0,0.875757242,2,35
31093,193.20007,28,23.57745997,0,0.875757242,2,35
31094,164.77023,5,20.75744742,0,0.848507545,2,35
31095,100.6638451,4,23.70147523,0,0.926247384,3,35
31096,100.6638451,4,23.70147523,0,0.926247384,3,35
31097,100.6638451,4,23.70147523,0,0.926247384,3,35
31098,100.6638451,4,23.70147523,0,0.926247384,3,35
31099,100.6638451,4,23.70147523,0,0.926247384,3,35
31100,100.6638451,4,23.70147523,0,0.926247384,3,35
31101,100.6638451,4,23.70147523,0,0.926247384,3,35
31102,100.6638451,4,23.70147523,0,0.926247384,3,35
31103,100.6638451,4,23.70147523,0,0.926247384,3,35
31104,193.20007,28,23.57745997,0,0.875757242,3,35
31105,102.4256681,20,26.32280846,0,0.943936557,2,25
31106,102.4256681,20,26.32280846,0,0.943936557,3,35
31107,102.4256681,20,26.32280846,0,0.943936557,2,25
31108,102.4256681,20,26.32280846,0,0.943936557,3,35
31109,102.4256681,20,26.32280846,0,0.943936557,2,25
31110,102.4256681,20,26.32280846,0,0.943936557,3,35
31111,102.4256681,20,26.32280846,0,0.943936557,3,35
31112,102.4256681,20,26.32280846,0,0.943936557,2,25
31113,102.4256681,20,26.32280846,0,0.943936557,2,25
31114,100.6638451,4,23.70147523,0,0.926247384,2,35
31115,120.8711889,37,21.8566957,0,0.916863091,2,35
31116,100.6638451,4,23.70147523,0,0.926247384,2,25
31117,102.4256681,20,26.32280846,0,0.943936557,2,25
31118,100.6638451,4,23.70147523,0,0.926247384,2,35
31119,143.34776,131,25.5818094,0,0.847406102,1,35
31120,143.34776,131,25.5818094,0,0.847406102,2,35
31121,143.34776,131,25.5818094,0,0.847406102,2,25
31122,143.34776,131,25.5818094,0,0.847406102,2,25
31123,120.8711889,37,21.8566957,0,0.916863091,2,35
31124,120.8711889,37,21.8566957,0,0.916863091,2,35
31125,120.8711889,37,21.8566957,0,0.916863091,2,35
31126,120.8711889,37,21.8566957,0,0.916863091,2,35
31127,120.8711889,37,21.8566957,0,0.916863091,2,35
31128,120.8711889,37,21.8566957,0,0.916863091,3,35
31129,120.8711889,37,21.8566957,0,0.916863091,2,35
31130,161.105,5,22.18231275,0,0.7890076,2,35
31131,193.20007,28,23.57745997,0,0.875757242,3,35
31132,193.20007,28,23.57745997,0,0.875757242,2,35
31133,193.20007,28,23.57745997,0,0.875757242,2,35
31134,193.20007,28,23.57745997,0,0.875757242,2,35
31135,193.20007,28,23.57745997,0,0.875757242,2,35
31136,193.20007,28,23.57745997,0,0.875757242,2,35
31137,193.20007,28,23.57745997,0,0.875757242,3,35
31138,193.20007,28,23.57745997,0,0.875757242,2,35
31139,193.20007,28,23.57745997,0,0.875757242,2,35
31140,193.20007,28,23.57745997,0,0.875757242,2,35
31141,193.20007,28,23.57745997,0,0.875757242,2,35
31142,193.20007,28,23.57745997,0,0.875757242,2,35
31143,193.20007,28,23.57745997,0,0.875757242,2,35
31144,193.20007,28,23.57745997,0,0.875757242,2,25
31145,120.8711889,37,21.8566957,0,0.916863091,2,25
31146,120.8711889,37,21.8566957,0,0.916863091,2,25
31147,120.8711889,37,21.8566957,0,0.916863091,2,25
31148,120.8711889,37,21.8566957,0,0.916863091,2,25
31149,120.8711889,37,21.8566957,0,0.916863091,2,25
31150,120.8711889,37,21.8566957,0,0.916863091,2,25
31151,120.8711889,37,21.8566957,0,0.916863091,2,25
31152,120.8711889,37,21.8566957,0,0.916863091,2,25
31153,120.8711889,37,21.8566957,0,0.916863091,2,25
31154,120.8711889,37,21.8566957,0,0.916863091,2,25
31155,120.8711889,37,21.8566957,0,0.916863091,2,25
31156,120.8711889,37,21.8566957,0,0.916863091,2,25
31157,120.8711889,37,21.8566957,0,0.916863091,2,25
31158,100.6638451,4,23.70147523,0,0.926247384,2,25
31159,100.6638451,4,23.70147523,0,0.926247384,2,25
31160,100.6638451,4,23.70147523,0,0.926247384,2,25
31161,100.6638451,4,23.70147523,0,0.926247384,2,25
31162,100.6638451,4,23.70147523,0,0.926247384,2,25
31163,102.4256681,20,26.32280846,0,0.943936557,2,25
31164,102.4256681,20,26.32280846,0,0.943936557,2,25
31165,102.4256681,20,26.32280846,0,0.943936557,2,25
31166,102.4256681,20,26.32280846,0,0.943936557,2,25
31167,120.8711889,37,21.8566957,0,0.916863091,1,35
31168,120.8711889,37,21.8566957,0,0.916863091,2,35
31169,120.8711889,37,21.8566957,0,0.916863091,3,35
31170,120.8711889,37,21.8566957,0,0.916863091,3,35
31171,120.8711889,37,21.8566957,0,0.916863091,2,35
31172,120.8711889,37,21.8566957,0,0.916863091,2,35
31173,120.8711889,37,21.8566957,0,0.916863091,2,35
31174,120.8711889,37,21.8566957,0,0.916863091,2,25
31175,120.8711889,37,21.8566957,0,0.916863091,2,25
31176,120.8711889,37,21.8566957,0,0.916863091,2,25
31177,120.8711889,37,21.8566957,0,0.916863091,2,25
31178,120.8711889,37,21.8566957,0,0.916863091,2,25
31179,120.8711889,37,21.8566957,0,0.916863091,2,25
31181,143.34776,131,25.5818094,0,0.847406102,2,25
31182,143.34776,131,25.5818094,0,0.847406102,2,25
31183,143.34776,131,25.5818094,0,0.847406102,2,25
31184,143.34776,131,25.5818094,0,0.847406102,2,40
31185,143.34776,131,25.5818094,0,0.847406102,2,25
31186,143.34776,131,25.5818094,0,0.847406102,2,25
31187,143.34776,131,25.5818094,0,0.847406102,2,25
31188,143.34776,131,25.5818094,0,0.847406102,2,40
31189,143.34776,131,25.5818094,0,0.847406102,2,40
31190,143.34776,131,25.5818094,0,0.847406102,3,40
31191,143.34776,131,25.5818094,0,0.847406102,3,40
31192,143.34776,131,25.5818094,0,0.847406102,1,25
31193,143.34776,131,25.5818094,0,0.847406102,2,40
31194,143.34776,131,25.5818094,0,0.847406102,3,40
31195,143.34776,131,25.5818094,0,0.847406102,2,40
31196,143.34776,131,25.5818094,0,0.847406102,2,40
31197,143.34776,131,25.5818094,0,0.847406102,2,35
31198,143.34776,131,25.5818094,0,0.847406102,2,25
31199,102.4256681,20,26.32280846,0,0.943936557,2,25
31200,143.34776,131,25.5818094,0,0.847406102,2,25
31201,143.34776,131,25.5818094,0,0.847406102,2,25
31202,143.34776,131,25.5818094,0,0.847406102,2,25
31203,143.34776,131,25.5818094,0,0.847406102,2,25
31204,193.20007,28,23.57745997,0,0.875757242,2,25
31205,164.77023,5,20.75744742,0,0.848507545,2,35
31206,193.20007,28,23.57745997,0,0.875757242,3,25
31207,193.20007,28,23.57745997,0,0.875757242,3,25
31208,100.6638451,4,23.70147523,0,0.926247384,2,25
31209,193.20007,28,23.57745997,0,0.875757242,2,25
31210,193.20007,28,23.57745997,0,0.875757242,2,25
31211,193.20007,28,23.57745997,0,0.875757242,2,25
31212,193.20007,28,23.57745997,0,0.875757242,2,25
31213,193.20007,28,23.57745997,0,0.875757242,2,25
31214,120.8711889,37,21.8566957,0,0.916863091,2,25
31215,120.8711889,37,21.8566957,0,0.916863091,2,25
31216,120.8711889,37,21.8566957,0,0.916863091,2,25
31217,120.8711889,37,21.8566957,0,0.916863091,2,25
31218,120.8711889,37,21.8566957,0,0.916863091,2,25
31219,120.8711889,37,21.8566957,0,0.916863091,2,25
31220,120.8711889,37,21.8566957,0,0.916863091,2,25
31221,120.8711889,37,21.8566957,0,0.916863091,2,25
31222,120.8711889,37,21.8566957,0,0.916863091,2,25
31223,120.8711889,37,21.8566957,0,0.916863091,2,25
31224,120.8711889,37,21.8566957,0,0.916863091,2,25
31225,193.20007,28,23.57745997,0,0.875757242,2,25
31226,193.20007,28,23.57745997,0,0.875757242,2,25
31227,193.20007,28,23.57745997,0,0.875757242,2,25
31228,100.6638451,4,23.70147523,0,0.926247384,3,35
31229,100.6638451,4,23.70147523,0,0.926247384,3,35
31230,102.4256681,20,26.32280846,0,0.943936557,2,25
31231,102.4256681,20,26.32280846,0,0.943936557,2,25
31232,102.4256681,20,26.32280846,0,0.943936557,2,25
31233,102.4256681,20,26.32280846,0,0.943936557,2,40
31234,102.4256681,20,26.32280846,0,0.943936557,3,40
31235,102.4256681,20,26.32280846,0,0.943936557,2,40
31236,102.4256681,20,26.32280846,0,0.943936557,2,40
31237,143.34776,131,25.5818094,0,0.847406102,3,40
31238,143.34776,131,25.5818094,0,0.847406102,2,25
31239,143.34776,131,25.5818094,0,0.847406102,2,25
31240,143.34776,131,25.5818094,0,0.847406102,2,25
31241,143.34776,131,25.5818094,0,0.847406102,2,25
31242,143.34776,131,25.5818094,0,0.847406102,2,40
